total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
2,0.0,0.4891733813075396,0.7183889835251533,0.0,0.0,0.0,0.9
5,0.0,0.5213432442307552,0.8284271885567307,0.0,0.0,0.0,0.9199999999999999
7,0.0,0.27576267260770576,0.7956128322444187,0.0,0.0,0.0,0.8857142857142856
7,0.0,0.4409061177623004,0.8006264998655166,0.0,0.0,0.0,0.8857142857142856
8,0.0,0.39969127260251486,0.8321511501000959,0.0,0.0,0.0,0.9
10,0.0,0.5113072224637216,0.8795491541334854,0.0,0.0,0.0,0.9199999999999999
12,0.0,0.42267829221608366,0.7856863666376275,0.0,0.0,0.0,0.9400000000000001
14,0.0,0.4086634971925174,0.7839738414605542,0.0,0.0,0.0,0.9400000000000001
16,0.0,0.4515625329500996,0.8048959935758757,0.0,0.0,0.0,0.9400000000000001
21,0.0,0.6975305127508895,0.7766532671591386,0.0,0.0,0.0,0.9400000000000001
22,0.0,0.34064456683338207,0.8710368120527145,0.0,0.0,0.0,0.9200000000000002
23,0.0,0.3229529942599565,0.8152301525917783,0.0,0.0,0.0,0.9200000000000002
26,0.0,0.5168401635516494,0.8878661324654648,0.0,0.0,0.0,0.9400000000000001
28,0.0,0.42020652929437463,0.761761943190532,0.0,0.0,0.0,0.9200000000000002
30,0.0,0.4370101432305462,0.7934224910061425,0.0,0.0,0.0,0.9400000000000001
33,0.0,0.5655405846480205,0.8341957283414327,0.0,0.0,0.0,0.96
34,0.0,0.5542887641717879,0.8134489983417333,0.0,0.0,0.0,0.96
39,0.0,0.47558387964846793,0.8156629412190958,0.0,0.0,0.0,1.0
44,0.0,0.7094573135553647,0.8282321294931237,0.0,0.0,0.0,1.0
46,0.0,0.44553175022889036,0.8106778628226273,0.0,0.0,0.0,1.0
48,0.0,0.489346135019727,0.7904887405640962,0.0,0.0,0.0,1.0
49,0.0,0.6077038977166649,0.8378433736766181,0.0,0.0,0.0,1.0
51,0.0,0.5635659524197817,0.6999347881049687,0.0,0.0,0.0,1.0
55,0.0,0.4906446862440887,0.8759951797447754,0.0,0.0,0.0,1.0
58,0.0,0.4821319426172283,0.8795183802356273,0.0,0.0,0.0,1.0
61,0.0,0.5343851603374146,0.7590101116797218,0.0,0.0,0.0,1.0
62,0.0,0.5289187037024373,0.8093484077900621,0.0,0.0,0.0,1.0
63,0.0,0.3623919127353533,0.7023120919392628,0.0,0.0,0.0,1.0
64,0.0,0.32304419592159717,0.7865071010893909,0.0,0.0,0.0,1.0
68,0.0,0.37981655834461797,0.8324546983016347,0.0,0.0,0.0,1.0
71,0.0,0.32930868808008584,0.7766842785079152,0.0,0.0,0.0,1.0
72,0.0,0.4460786540986799,0.7369941538200138,0.0,0.0,0.0,1.0
77,0.0,0.5037008372301592,0.8667513814364457,0.0,0.0,0.0,1.0
78,0.0,0.41035597250000816,0.747383849449081,0.0,0.0,0.0,1.0
82,0.0,0.4150526909297516,0.7764782061250154,0.0,0.0,0.0,1.0
88,0.0,0.49936617527241134,0.7232390277583572,0.0,0.0,0.0,1.0
88,0.0,0.3165329216315912,0.7955154256961385,0.0,0.0,0.0,1.0
