total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
1,0.0,0.530339348410177,0.8305359911957455,0.0,0.0,0.0,1.0
3,0.0,0.5433079003820862,0.8024707143994209,0.0,0.0,0.0,1.0
5,0.0,0.5210297842805207,0.8790861515894189,0.0,0.0,0.0,1.0
6,0.0,0.7055705857887206,0.771437158860709,0.0,0.0,0.0,1.0
6,0.0,0.3440564571353988,0.7937675883346184,0.0,0.0,0.0,1.0
10,0.0,0.6353373925264624,0.8727519018382572,0.0,0.0,0.0,1.0
15,0.0,0.6359725169134959,0.7883319135318236,0.0,0.0,0.0,1.0
17,0.0,0.5881495007595936,0.7284562507689795,0.0,0.0,0.0,1.0
18,0.0,0.4906828539138482,0.7546801227216499,0.0,0.0,0.0,1.0
18,0.0,0.6142344839920801,0.827166588173268,0.0,0.0,0.0,1.0
21,0.0,0.4234586426667071,0.8487004904017584,0.0,0.0,0.0,1.0
22,0.0,0.37047478909397236,0.7635461464431249,0.0,0.0,0.0,1.0
25,0.0,0.559607428020622,0.81481960968684,0.0,0.0,0.0,1.0
28,0.0,0.51032782823617,0.762590761357489,0.0,0.0,0.0,1.0
30,0.0,0.4315063809464258,0.8560988840332495,0.0,0.0,0.0,1.0
32,0.0,0.41230125574296533,0.746296661508941,0.0,0.0,0.0,1.0
34,0.0,0.45991005225368625,0.7785764609002265,0.0,0.0,0.0,1.0
35,0.0,0.5760626642917606,0.8576981523873528,0.0,0.0,0.0,1.0
35,0.0,0.6793456001848176,0.8754599593528039,0.0,0.0,0.0,1.0
39,0.0,0.6209948292209457,0.808095174532653,0.0,0.0,0.0,1.0
42,0.0,0.4328241548973581,0.7541548967182441,0.0,0.0,0.0,1.0
43,0.0,0.4329130251413958,0.7627587032693991,0.0,0.0,0.0,1.0
44,0.0,0.6468679646889602,0.8055369209890522,0.0,0.0,0.0,1.0
48,0.0,0.5248654418425881,0.7682831695584141,0.0,0.0,0.0,1.0
50,0.0,0.4686252852238618,0.8684137295039634,0.0,0.0,0.0,1.0
51,0.0,0.5265840368056461,0.7588225657565966,0.0,0.0,0.0,1.0
51,0.0,0.3884662746998825,0.7971995872461296,0.0,0.0,0.0,1.0
52,0.0,0.5500426155048486,0.823633147951775,0.0,0.0,0.0,1.0
52,0.0,0.2350384535647202,0.8347166574103467,0.0,0.0,0.0,1.0
60,0.0,0.6617402974135785,0.8564832138620172,0.0,0.0,0.0,1.0
63,0.0,0.5612878170815303,0.7197962086437617,0.0,0.0,0.0,1.0
63,0.0,0.42992284777580064,0.8272794358871615,0.0,0.0,0.0,1.0
65,0.0,0.5959779280311105,0.8712935414180671,0.0,0.0,0.0,1.0
