decision,topsis_score,confidence,cost_savings,time_savings,contractor_name,contractor_specialization
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7264440023406009,1.0,239.7832070106985,109.92466202467058,Premium GPU Specialist_032,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7592290595432613,0.8925523208413788,378.4536405541603,191.84803556679415,Premium GPU Specialist_032,gpu_specialist
OUTSOURCE,0.7063275668580125,0.8113989120647223,82.30125291122538,57.251125398972874,Premium GPU Specialist_032,gpu_specialist
LOCAL,0.0,0.7491048343227424,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7755005567935636,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7975720704382256,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6709820558809931,0.81625,5.856258296629754,171.11785925980055,Premium GPU Specialist_063,gpu_specialist
OUTSOURCE,0.6711597467005443,0.8322224146807484,97.34379149151252,118.9395261351078,Premium GPU Specialist_063,gpu_specialist
OUTSOURCE,0.6701483818005604,0.8460078565415963,25.560593975202366,59.75754266641556,Premium GPU Specialist_063,gpu_specialist
OUTSOURCE,0.7652321407983491,0.8580037352464313,112.8379119107122,102.98167924928462,Premium GPU Specialist_051,gpu_specialist
OUTSOURCE,0.7650736763524555,0.8246922705640165,123.34532094765733,95.44286164495726,Premium GPU Specialist_051,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7963299691130737,0.0,0.0,,
OUTSOURCE,0.8110693466086315,0.8100575436104562,66.40028021256349,104.27674875755976,Premium GPU Specialist_051,gpu_specialist
LOCAL,0.0,0.7867713470164175,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7999583376727071,0.0,0.0,,
OUTSOURCE,0.7589689960875423,0.81184,161.03672343845253,185.3997878964554,Premium GPU Specialist_032,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7930220481464704,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.744920852884088,0.8044136865856379,404.65815269777653,203.735065106889,Premium GPU Specialist_070,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7883398951148328,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7991929032678501,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.729300691048537,0.8091491177404222,129.9254160092545,215.85377544969612,Premium GPU Specialist_051,gpu_specialist
LOCAL,0.0,0.7955975788546896,0.0,0.0,,
OUTSOURCE,0.7122415920762422,0.8051036934354578,280.28043946800454,192.24041021177345,Premium GPU Specialist_070,gpu_specialist
LOCAL,0.0,0.793216845046565,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6894289201756357,0.8022722194827545,98.46717779077176,108.26419400096391,Premium GPU Specialist_032,gpu_specialist
OUTSOURCE,0.6708142805982622,0.8106854469408123,327.5598325444528,148.91676837275685,Premium GPU Specialist_063,gpu_specialist
OUTSOURCE,0.7217764783080662,0.8185185185185185,307.3733417299628,175.71370356338284,Premium GPU Specialist_051,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.717109339343834,0.808408531551162,14.253063125171607,144.37153246678207,Premium GPU Specialist_070,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7991869565791824,0.0,0.0,,
OUTSOURCE,0.7062077674262547,0.8068608114104795,23.768704404900454,88.52248294252207,Premium GPU Specialist_009,gpu_specialist
LOCAL,0.0,0.7985629130472742,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7093234205894643,0.8058874413208935,14.67977599645969,85.26281486730835,Premium GPU Specialist_009,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.7983769560495333,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
