total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
2,0.0,0.44450251583065414,0.8635086842550452,0.0,0.0,0.0,0.9
2,0.0,0.47013192616262633,0.8458780853934779,0.0,0.0,0.0,0.9
7,0.0,0.4282322638581152,0.7752366549730046,0.0,0.0,0.0,0.9142857142857143
7,0.0,0.5543688248518384,0.7734878342691708,0.0,0.0,0.0,0.9142857142857143
11,0.0,0.5358014695187224,0.8296468911446512,0.0,0.0,0.0,0.9400000000000001
12,0.0,0.5031264484400074,0.8584442878769861,0.0,0.0,0.0,0.9200000000000002
12,0.0,0.3650692452769837,0.7805687825921465,0.0,0.0,0.0,0.9200000000000002
16,0.0,0.5121359883672505,0.8533373976779672,0.0,0.0,0.0,0.9199999999999999
18,0.0,0.4720602007479873,0.8399522694142247,0.0,0.0,0.0,0.9
20,0.0,0.4422886849853686,0.7444771763904691,0.0,0.0,0.0,0.8800000000000001
22,0.0,0.41327220567914685,0.7274528883528645,0.0,0.0,0.0,0.9
24,0.041666666666666664,0.46770241459108897,0.781381975003482,0.07710501571726872,0.0401745512045509,0.7264440023406009,0.9400000000000001
26,0.038461538461538464,0.6896402989155909,0.8478503831569347,0.06850105724491246,0.035975414026690605,0.7264440023406009,0.9400000000000001
28,0.07142857142857142,0.6026782761936459,0.8142356889063785,0.17687789564870043,0.09557879931505668,0.7428365309419311,0.9492552320841379
31,0.0967741935483871,0.6061254415746762,0.8424959239822081,0.17992562011900387,0.10441659555014429,0.7306668762472915,0.9253056067228844
35,0.08571428571428572,0.5465608255615148,0.7704289051449089,0.155556326470677,0.08999553893595946,0.7327783132006369,0.9026128694460631
38,0.15789473684210525,0.4657990435172468,0.8514557430678305,0.1846951538019,0.17804152424169312,0.6796544378100275,0.86280566448416
41,0.1951219512195122,0.4551499949967148,0.852007979911885,0.2330437287670769,0.2252405328854422,0.7085192003065804,0.875024890426458
41,0.1951219512195122,0.3997634023905865,0.8094887916434707,0.2330437287670769,0.2252405328854422,0.7085192003065804,0.875024890426458
42,0.19047619047619047,0.6314534172799818,0.8191513357837751,0.23091413307386316,0.21553728323596547,0.7085192003065804,0.8974748347471018
43,0.18604651162790697,0.4792315812144227,0.8178703545317074,0.2228575678740596,0.20718528841694664,0.7085192003065804,0.8771078316584091
47,0.19148936170212766,0.5805836653232497,0.8802488715507437,0.22975664980207341,0.21613137074834426,0.7528808863899991,0.8921862722091991
53,0.18867924528301888,0.37696954172684405,0.7334823681778296,0.23036931466781527,0.22191331039597756,0.785019171348087,0.9001649276446051
54,0.18518518518518517,0.4888165159380171,0.7269408483938268,0.22715220224110402,0.2163275548083195,0.7589689960875423,0.9191591732835596
57,0.17543859649122806,0.4620392097295015,0.7451444028328871,0.22150289874226595,0.20677017266717265,0.7589689960875423,0.9404820385819178
60,0.18333333333333332,0.5140097536775924,0.8086313138132359,0.28774806145555726,0.23603467220412708,0.744920852884088,0.9597435734732109
61,0.18032786885245902,0.4172023675201848,0.7328081162643784,0.26716039651258083,0.22804733022794427,0.744920852884088,0.9385775629846942
63,0.1746031746031746,0.47956561649844376,0.8039999729068233,0.257194210981238,0.21961666889725034,0.744920852884088,0.959275358170047
65,0.16923076923076924,0.5537290584908614,0.7572980381844506,0.24148591520332371,0.20586106924581057,0.744920852884088,0.9391946484968321
66,0.18181818181818182,0.5344642650671484,0.8463914723833436,0.2591721372305262,0.23758385240551838,0.7371107719663126,0.9201095602708742
67,0.1791044776119403,0.47712415256376245,0.8472382864213642,0.24350538750688439,0.22918078498118422,0.7371107719663126,0.8996693181563431
71,0.18309859154929578,0.39443223744785044,0.7923073665787949,0.26858073297828566,0.2402756379599913,0.7207711415623896,0.9002260138344985
72,0.18055555555555555,0.39660212724894295,0.6763112042463661,0.26804784233660073,0.23708844520736955,0.7207711415623896,0.9002260138344983
76,0.18421052631578946,0.4401056988954897,0.7738316629005157,0.27194532880378386,0.24577156056910285,0.700835256125939,0.9196190336819466
77,0.19480519480519481,0.43365545436552694,0.9006518727423811,0.31212722797767595,0.2649903421336892,0.6908282642833802,0.921127820490559
77,0.19480519480519481,0.2914471071770008,0.8313426358147757,0.31212722797767595,0.2649903421336892,0.6908282642833802,0.921127820490559
78,0.20512820512820512,0.45059944867206975,0.7678838031833015,0.3497415868787389,0.28750493621770407,0.6940065596939881,0.922469302998865
80,0.2,0.5548784970626756,0.7030744360350059,0.34250752852782007,0.2828072088524049,0.6940065596939881,0.9431476184942085
82,0.2073170731707317,0.4030330658095967,0.7709029796586803,0.34392461208679453,0.29538482852413045,0.6997822546064496,0.9239884716493247
84,0.20238095238095238,0.5758300148190203,0.815709696965655,0.30778597166647964,0.2749863407161165,0.6997822546064496,0.9239884716493247
85,0.2,0.7862653429520032,0.8506102353110749,0.3030804137370503,0.272508667283824,0.6997822546064496,0.903907167307243
89,0.20224719101123595,0.5631758406781311,0.7727379413250801,0.286825105057673,0.2676738020355002,0.7116585533850444,0.9213019212588097
93,0.20430107526881722,0.5721803698565834,0.7868225177608011,0.281776706508143,0.268224252878699,0.7077655940078595,0.9008875078407363
96,0.19791666666666666,0.5603377769752302,0.7898624344512652,0.2756053136104521,0.26327240635625376,0.7093234205894643,0.9402827310417701
97,0.1958762886597938,0.3428865221473877,0.7959554406124769,0.2719244652193586,0.2587181120546036,0.7093234205894643,0.9604264397370427
100,0.19,0.6768971600133726,0.7436735819058715,0.2660666191881071,0.25203950380222045,0.0,0.9798376956049534
110,0.19090909090909092,1.7689644711300612,0.7406627281943372,0.2698983424157138,0.2619095804545649,0.7081529416345795,0.9409118502052642
117,0.18803418803418803,1.6939726864778029,0.6937723055851204,0.2661297505454201,0.2595762966180997,0.737253791953915,0.9403925266223228
125,0.192,1.6706390357806788,0.8436731234125945,0.26871319700478447,0.270737719873379,0.7073088896460556,0.9395479215541098
127,0.1889763779527559,1.5591266269148683,0.7690008070727606,0.2649445385870988,0.26530153043860866,0.7073088896460556,0.9184817963290002
132,0.18181818181818182,1.5513642922072264,0.8300412295054754,0.25667715027244936,0.25405548173140113,0.0,0.9157354990995614
137,0.17518248175182483,1.3708645201511689,0.7682566485930118,0.24838104733918023,0.24361798734025453,0.0,0.9368016243246711
143,0.16783216783216784,1.5473771263509715,0.8430987354331798,0.2294212599372991,0.22658989970827617,0.0,0.8946693738744518
147,0.16326530612244897,1.6385760487041428,0.7649617366103884,0.2245692505422949,0.2222070064335847,0.0,0.9157354990995614
153,0.16993464052287582,1.5191892541853114,0.7390424863544702,0.23690701461988856,0.22630730225535392,0.7393541964539629,0.9390191111904722
157,0.16560509554140126,0.6589936347275684,0.7644676777725234,0.2296427633323015,0.21777726808719797,0.7393541964539629,0.9390191111904722
157,0.16560509554140126,0.3777239885892613,0.7836985461711037,0.2296427633323015,0.21777726808719797,0.7393541964539629,0.9390191111904722
158,0.17088607594936708,0.6010084944845691,0.7090480531415164,0.2364827880860945,0.22138669196176117,0.7391423264043141,0.9401278546233727
158,0.17088607594936708,0.5584054691519815,0.7624252938713102,0.2364827880860945,0.22138669196176117,0.7391423264043141,0.9401278546233727
159,0.16981132075471697,0.4477068892168183,0.7354134786515095,0.2318451079781119,0.21815317606497914,0.7392026997459886,0.9390191111904722
162,0.16666666666666666,0.2729909682554132,0.84772594987843,0.228185334600888,0.21357100414319166,0.7387185863050163,0.9589764929826814
163,0.1656441717791411,0.41831556454698193,0.8102347024581829,0.2269144505746671,0.21248057550788224,0.7387185863050163,0.9589764929826814
164,0.16463414634146342,0.502108129681743,0.7633258249466631,0.2260779498249075,0.2118886373912612,0.7387185863050163,0.9589764929826814
166,0.16265060240963855,0.4786119489172814,0.8856704402098599,0.2227615198032226,0.2100277196749571,0.7387185863050163,0.9379103677575718
169,0.15976331360946747,0.5689784045923658,0.8041829472626293,0.21357613337986642,0.20331723889214445,0.0,0.9368016243246711
173,0.15606936416184972,0.5457043659335562,0.7472506355184877,0.20414709899456362,0.1967567922795072,0.0,0.8946693738744518
174,0.15517241379310345,0.49052172380550935,0.9177119530971306,0.2031069100262998,0.19550575471621462,0.0,0.8946693738744518
175,0.16,0.39141874996842935,0.750002649036305,0.20492521996867036,0.20438247037127064,0.7489128087560588,0.8747119920822428
176,0.1590909090909091,0.4336623672189256,0.8006210718614142,0.2044334042965581,0.20166086275296197,0.7489128087560588,0.8957781173073525
176,0.1590909090909091,0.46167240646444957,0.7921402177135097,0.2044334042965581,0.20166086275296197,0.7489128087560588,0.8957781173073525
184,0.16304347826086957,1.6330023818538584,0.7843464025733993,0.20765334536428995,0.20576768036379928,0.7492801341261682,0.8979956041731534
192,0.16145833333333334,1.4939900548334744,0.7812637167055775,0.2025896020285162,0.1982021284611958,0.7156900896232355,0.9379103677575715
202,0.15841584158415842,1.6171415551151207,0.8778650119695908,0.1925960425964175,0.1915092066043836,0.7343284087341468,0.9379103677575718
209,0.15789473684210525,1.7047107599845661,0.8888048035401662,0.1932382490225935,0.1910769794859429,0.7196237110855894,0.9379103677575718
217,0.15668202764976957,1.6064870051324378,0.8199775288152666,0.19021056288137725,0.19024535185081823,0.7303181927875598,0.9168442425324621
220,0.1590909090909091,1.7285284373940515,0.7659828603176267,0.19446785511322695,0.19425585635712456,0.7244781187797582,0.896886860740253
225,0.16,1.5996900155900657,0.7853402998029195,0.19958444908760517,0.1987089452546667,0.7180279972866508,0.9179529859653626
231,0.16017316017316016,1.6245221708612347,0.8203196351660311,0.20223325561323305,0.20377905999011917,0.7145865057783821,0.9179529859653626
239,0.16317991631799164,1.6469552679391344,0.6625442667946417,0.2029652524666802,0.20384226234027783,0.7107673139399154,0.9179529859653626
240,0.1625,0.7069233610023755,0.7901305509379409,0.20259592862391876,0.2029170685973124,0.7107673139399154,0.9179529859653626
240,0.1625,0.5095528285684374,0.7658353854512562,0.20259592862391876,0.2029170685973124,0.7107673139399154,0.9179529859653626
240,0.1625,0.47644332936932243,0.7756368487656532,0.20259592862391876,0.2029170685973124,0.7107673139399154,0.9179529859653626
243,0.1646090534979424,0.5687584248116695,0.8009450457465961,0.1990044913272628,0.20460893900620014,0.7085362750939597,0.8968868607402529
248,0.1774193548387097,0.6357523463668878,0.9272494516731737,0.22890155721776503,0.22890287673092566,0.6920877607327949,0.8824731961125464
251,0.1752988047808765,0.6215955724105587,0.7535073836481307,0.2260790670635323,0.22579886601938656,0.688644625006576,0.9024305779047556
254,0.17716535433070865,0.7108769924021868,0.799894358828275,0.22911160988588583,0.23033459379726198,0.6928120511244326,0.9257141899956661
257,0.1828793774319066,0.5951769941805152,0.7760978262583496,0.23377234579278494,0.23734975837236053,0.7556019339295063,0.9257141899956661
258,0.1821705426356589,0.4393053370243981,0.7946968288977769,0.23276755982562247,0.23660867999192003,0.7778386624447399,0.9434540849220742
259,0.18146718146718147,0.43746541045314546,0.8444944235251813,0.23014636541799552,0.23470407647444558,0.7778386624447399,0.9223879596969645
260,0.18076923076923077,0.4087861763704987,0.7460044318982811,0.22940886316117975,0.23407168119225474,0.7778386624447399,0.9223879596969645
263,0.17870722433460076,0.44956572912825987,0.8767040777123384,0.22803331012209663,0.2319836286237293,0.8142877949984154,0.9401278546233727
265,0.17735849056603772,0.6904648667497685,0.7008765222451666,0.22683316338520704,0.2303017837330992,0.8142877949984154,0.9589764929826814
266,0.17669172932330826,0.5153316549810791,0.8362388517132896,0.2254467075054593,0.22934578395684796,0.0,0.9789338747748904
268,0.17537313432835822,0.7335068486074808,0.85500524521795,0.220945786131847,0.2253433585412663,0.0,0.9789338747748904
274,0.17153284671532848,1.5889748328920212,0.8498237096733534,0.2134650036209158,0.21803145877424268,0.0,0.9368016243246711
277,0.16967509025270758,1.581236522166183,0.8514073008380584,0.21207903529260147,0.2158719088660763,0.0,0.8946693738744518
283,0.17314487632508835,1.7132715784125103,0.7659951500991988,0.23007886587184456,0.22557237206975875,0.6905514165102095,0.8979956041731535
290,0.1724137931034483,1.5649287096627973,0.8501962635994573,0.23905985620140857,0.22743964142294776,0.7064989338821767,0.9434540849220742
294,0.17346938775510204,1.5398255668171392,0.9204113760988986,0.23984824431205837,0.23066361643079678,0.7364850971656178,0.9634114667142832
302,0.17218543046357615,1.642984763871873,0.7915379328874379,0.23745122217669448,0.22639520771288577,0.7237433773520736,0.8957781173073525
312,0.1762820512820513,1.5792665657174496,0.8670295119457324,0.24104441750961295,0.23617440207198986,0.780648638818867,0.919061729398263
322,0.17080745341614906,1.5622963638026917,0.791052487752047,0.23385103440035448,0.22698003254102034,0.0,0.9578677495497807
328,0.17378048780487804,1.465331661348525,0.8046985414893121,0.23524551421141868,0.23136835098976286,0.774818640023889,0.9179529859653626
330,0.17272727272727273,0.5176781162439019,0.778179908792558,0.23400887329441866,0.23039919525761762,0.774818640023889,0.9179529859653626
333,0.17117117117117117,0.4555104257344114,0.7274147182170502,0.2308203166920972,0.2266866450364885,0.7749904030493496,0.9168442425324621
337,0.17210682492581603,0.6178534128937891,0.8088304909365374,0.23624730988943596,0.23126709888426122,0.774008914553967,0.9589764929826814
342,0.17251461988304093,0.5777282567081972,0.8098972463147603,0.24416247093023846,0.2327410800220923,0.7587082826999911,0.9390191111904722
343,0.17201166180758018,0.477353463486798,0.750255532192478,0.2439304517369771,0.23226798754668718,0.7587082826999911,0.9390191111904722
346,0.17052023121387283,0.566682382932874,0.8136671813698042,0.2389519424570669,0.22874235083841998,0.7434076508460152,0.8957781173073525
348,0.1724137931034483,0.5252544544462081,0.8134179042269765,0.24107609761526014,0.23076457261376704,0.7509051345028539,0.8758207355151434
350,0.17142857142857143,0.48702235245047293,0.8348251904714461,0.24018003006129857,0.22986909214699355,0.7509051345028539,0.8968868607402529
350,0.17142857142857143,0.45954709490552514,0.8456541566711318,0.24018003006129857,0.22986909214699355,0.7509051345028539,0.8968868607402529
350,0.17142857142857143,0.2093855327850072,0.6826515471404383,0.24018003006129857,0.22986909214699355,0.7509051345028539,0.8968868607402529
352,0.17329545454545456,0.48715177845192825,0.745614560272016,0.2440832286334999,0.23441238280923107,0.7411936112225095,0.896886860740253
356,0.17415730337078653,0.5716606115187504,0.8127881706308354,0.24287952012804997,0.2357294016448112,0.7351437314569029,0.919061729398263
356,0.17415730337078653,0.4392394340043226,0.7480967624870244,0.24287952012804997,0.2357294016448112,0.7351437314569029,0.919061729398263
356,0.17415730337078653,0.2956735833788292,0.863015812718369,0.24287952012804997,0.2357294016448112,0.7351437314569029,0.919061729398263
357,0.17366946778711484,0.4992900796333527,0.8028986524762076,0.24259156042428068,0.2348325798751592,0.723514288105508,0.9390191111904722
360,0.17222222222222222,1.4799154318444625,0.7617634255696617,0.24081878563659007,0.23220241754456847,0.723514288105508,0.9390191111904722
365,0.16986301369863013,1.4994100953806564,0.8366331575690147,0.23694400084830433,0.22831070705403325,0.7230439719256897,0.980042618207791
370,0.17027027027027028,1.7920068858334368,0.7849044917898067,0.23471095595733693,0.2263840371423357,0.7213951498498659,0.9589764929826812
373,0.17158176943699732,1.5505229303152122,0.8052311509888741,0.23933123205881188,0.22980294768958956,0.713047860774761,0.9179529859653626
379,0.1741424802110818,1.6222141870433502,0.8277453591365499,0.24835473646172362,0.23424025214551458,0.7051948749476808,0.8780382223809443
387,0.17571059431524547,1.5628183326308422,0.8460003169238861,0.2498067162106449,0.23750473337916853,0.7048757690525257,0.8769294789480437
394,0.18527918781725888,1.5440111882685303,0.7386949229687981,0.2693919543833082,0.25890006342702,0.6954990284109486,0.8846906829783474
404,0.18564356435643564,1.6790290789854647,0.695999536339537,0.26566992558915103,0.2576428039908177,0.7251478145274888,0.8769294789480437
405,0.18765432098765433,1.4717584090676081,0.837604007084035,0.2677085098474554,0.25964336722157927,0.7215522710376352,0.8758207355151433
406,0.18719211822660098,0.5210646132737404,0.8757100012579181,0.26569171932813046,0.2576984658865331,0.7215522710376352,0.8758207355151434
407,0.18673218673218672,0.5092113294247828,0.8115612834481032,0.2655251598225063,0.25728643147234415,0.7215522710376352,0.8758207355151433
408,0.18872549019607843,0.47458326186026023,0.8211450715157027,0.27030832945613753,0.26071671324890194,0.7172509401486242,0.8758207355151433
408,0.18872549019607843,0.39425486781410946,0.8106703625920543,0.27030832945613753,0.26071671324890194,0.7172509401486242,0.8758207355151433
409,0.1882640586797066,0.5865024984411581,0.7289382344154014,0.2701658631105176,0.2605392068120872,0.7172509401486242,0.8758207355151434
409,0.1882640586797066,0.5991667799867291,0.6366863389312524,0.2701658631105176,0.2605392068120872,0.7172509401486242,0.8758207355151434
414,0.18840579710144928,0.5504048341079106,0.9095810965256759,0.26821399406591495,0.2606522877391845,0.7140517953327122,0.8769294789480437
414,0.18840579710144928,0.5138201015140232,0.8578492500387903,0.26821399406591495,0.2606522877391845,0.7140517953327122,0.8769294789480437
