total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
8,0.0,0.5652785106360512,0.6831814186090692,0.0,0.0,0.0,1.0
8,0.0,0.641060115065287,0.707028910195993,0.0,0.0,0.0,1.0
9,0.0,0.3962194449362103,0.8283438787902343,0.0,0.0,0.0,0.9777777777777779
10,0.0,0.34352870827318416,0.8712951927732692,0.0,0.0,0.0,0.9800000000000001
12,0.0,0.5854555877444114,0.7408274952486053,0.0,0.0,0.0,0.9600000000000002
13,0.0,0.48745654294356583,0.8382924620735296,0.0,0.0,0.0,0.96
18,0.0,0.7605217087054676,0.8019356877354222,0.0,0.0,0.0,0.9000000000000001
20,0.0,0.5624939986788503,0.7643424807588953,0.0,0.0,0.0,0.9
20,0.0,0.49111771077877736,0.8257452126802329,0.0,0.0,0.0,0.9
22,0.0,0.511295428247172,0.7147649091999205,0.0,0.0,0.0,0.9199999999999999
23,0.0,0.523553183270213,0.8139122216019593,0.0,0.0,0.0,0.9
26,0.0,0.41453505080156094,0.7775758888193859,0.0,0.0,0.0,0.8800000000000001
29,0.0,0.5538096741150402,0.8323119932528288,0.0,0.0,0.0,0.9200000000000002
29,0.0,0.4067976423098473,0.7626092766247281,0.0,0.0,0.0,0.9200000000000002
30,0.0,0.4068955302510807,0.7018211912043483,0.0,0.0,0.0,0.9199999999999999
33,0.06060606060606061,0.4536780435660615,0.8145459837157556,0.13655903234194958,0.07574611629721496,0.8945191807007975,0.9292552320841378
34,0.058823529411764705,0.5995180378693724,0.8129688602497083,0.13623817372266647,0.07414791041871023,0.8945191807007975,0.9492552320841379
34,0.058823529411764705,0.4755420294605557,0.8299941725045815,0.13623817372266647,0.07414791041871023,0.8945191807007975,0.9492552320841379
34,0.058823529411764705,0.4351948834431908,0.8334440461778687,0.13623817372266647,0.07414791041871023,0.8945191807007975,0.9492552320841379
37,0.08108108108108109,0.4034430984887689,0.7446789898094669,0.12680017989936906,0.08609213993265141,0.8945191807007976,0.9253056067228844
39,0.07692307692307693,0.5053714119748958,0.76163929702249,0.1251511291554607,0.08461329085703895,0.8945191807007976,0.9453056067228843
40,0.075,0.5393546989665414,0.8244007704322681,0.12409480814651214,0.08283824150293416,0.8945191807007976,0.9228556624022406
41,0.07317073170731707,0.3848846020022055,0.8765374308516599,0.11614756943124777,0.08042924492921916,0.8945191807007975,0.9026128694460631
42,0.09523809523809523,0.6444884595706457,0.8026222113658474,0.15626011503111195,0.10300423340601196,0.879883768156513,0.8842378694460631
45,0.08888888888888889,0.5306249486184276,0.7530754532833347,0.14864103876146734,0.09745648890188585,0.8725660618843708,0.852080006858238
45,0.08888888888888889,0.5562962837603573,0.8336192082606592,0.14864103876146734,0.09745648890188585,0.8725660618843708,0.852080006858238
