total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
2,0.5,0.6616542043838203,0.7472392586371773,0.5694773920456706,0.7003928333796648,0.5,0.75
4,0.25,0.6001609048177371,0.7796055584667528,0.4322947233972222,0.37633382964212725,0.5,0.825
7,0.2857142857142857,0.43391289873414096,0.8669037741742313,0.2690408621001401,0.45141245566137583,0.5,0.8285714285714285
10,0.2,0.5184487977932946,0.8342827219459892,0.15607850636517334,0.2859461216884685,0.5,0.82
10,0.2,0.5471680693173258,0.8143332053890293,0.15607850636517334,0.2859461216884685,0.5,0.82
12,0.16666666666666666,0.388106644026818,0.7996496302919047,0.12549356022190308,0.20370908989545108,0.5,0.85
14,0.14285714285714285,0.5829999701249957,0.83300829799076,0.1161610158384623,0.18181132392403523,0.5,0.85
16,0.1875,0.6033631767478018,0.7305762576637447,0.11426582764679417,0.21642373984148155,0.5,0.85
19,0.15789473684210525,0.40525133699491195,0.790167092325072,0.0943925393466561,0.15646889178990753,0.5,0.8699999999999999
23,0.30434782608695654,0.37886416164963305,0.8366279801205938,0.1399844651678546,0.26103052019008244,0.6960375920287921,0.8703951232906102
28,0.25,0.6175576294733223,0.79463142699965,0.1157962549350774,0.21940622312178706,0.7450469900359902,0.8928556624022408
29,0.2413793103448276,0.5563747559461659,0.84580623454412,0.11521244502169005,0.21455297048833552,0.7450469900359902,0.8726128694460632
32,0.25,0.6723581816743969,0.7850825702209636,0.1441365054029301,0.24135152846232416,0.6639519595896821,0.8838427461554531
34,0.23529411764705882,0.6241308395143632,0.7423891575130799,0.1371021466251635,0.22473060202615106,0.8279039191793643,0.8914724014462196
38,0.2631578947368421,0.5455155676325459,0.8483032883392488,0.23136723375755094,0.2867527212837969,0.7729524358347795,0.8476332750601614
40,0.275,0.55763507263928,0.8628995030946215,0.22936020414333352,0.2868956930831183,0.7862119080595591,0.8285148192886919
41,0.2682926829268293,0.5156587076848823,0.8471882955709044,0.20476540088115086,0.2713425174150416,0.7862119080595591,0.8071919539903336
44,0.2727272727272727,0.609339719435778,0.7992377947782727,0.20130693050762924,0.29404306117611756,0.8251132522460318,0.7884193372814849
45,0.28888888888888886,0.4840901817615616,0.7519436150601836,0.20287707461790683,0.30215108246033995,0.8253536796493723,0.7893929917345025
47,0.2978723404255319,0.49131767468302995,0.8519936028482692,0.2526691371630025,0.3370496948636371,0.783953752480472,0.7871598165464616
53,0.32075471698113206,0.4953787119333163,0.8594815596108306,0.33841866973042845,0.40908403518730213,0.7262513679450839,0.7788035768191925
55,0.32727272727272727,0.43826421787756303,0.8706607770642061,0.33880343222026005,0.40681987563472805,0.7257018346873637,0.7784626244577465
57,0.3508771929824561,0.41278975962030084,0.8412141403949654,0.36777119536963304,0.46432555749910337,0.7426213904666968,0.7796656719833004
60,0.3333333333333333,0.497185370184714,0.8001239394803197,0.3515286022538247,0.4327095475564968,0.6948600020224002,0.8183708245298581
60,0.3333333333333333,0.4133294708451944,0.8167667530139844,0.3515286022538247,0.4327095475564968,0.6948600020224002,0.8183708245298581
62,0.3225806451612903,0.4871403852875988,0.7465527453322273,0.34604305453346274,0.422075861568315,0.7169289641124988,0.8477791508442307
69,0.3333333333333333,1.643530944315492,0.7665092801835,0.3325352613533681,0.42934349331693217,0.6093760235295879,0.900604776798966
76,0.35526315789473684,1.453291270682942,0.8321018396474062,0.3309041546231283,0.46156721975799464,0.6348431439940883,0.800968812182818
81,0.37037037037037035,1.5934317314734008,0.8488163020179057,0.37814607016290896,0.5032981694541441,0.6863432299449705,0.7813382899423069
87,0.367816091954023,1.5323197967024458,0.8521859268197798,0.34852734883860437,0.46689617288833324,0.8256393861943572,0.851304376827587
90,0.37777777777777777,1.520683930265385,0.8500602811281947,0.36761697482170563,0.48570978808107396,0.8557972885424119,0.8304618115724345
100,0.34,1.613889316752439,0.8420566367306587,0.32533396696067346,0.40743731830250834,0.0,0.8525371234242327
107,0.3364485981308411,1.689528874368001,0.8164402299134753,0.2962202576940948,0.38402718310603595,0.668205326955575,0.8447119920822427
111,0.34234234234234234,1.6014267626535403,0.8360695947039677,0.30242959120521856,0.3881188692344985,0.7512683722036354,0.8679956041731535
115,0.3391304347826087,1.8048498345045645,0.7119631094615088,0.3147808133188737,0.3942299762721375,0.8819077955730273,0.8769294789480437
116,0.33620689655172414,0.5014113094217312,0.7938806615792103,0.31006257470400506,0.39130851687432894,0.8819077955730273,0.8558633537229342
117,0.3333333333333333,0.38750476308295745,0.7797077721212474,0.30933913879875635,0.3870914270469928,0.8819077955730273,0.8347972284978246
120,0.3333333333333333,0.6327812562918493,0.835604336851,0.30622064368468466,0.38422553365768847,0.9760793853734291,0.833688485064924
125,0.328,0.7059321068315157,0.8393303034473831,0.30522520407112225,0.389759524440219,0.9784950163815731,0.833688485064924
127,0.33858267716535434,0.36715943193684697,0.7344273684685352,0.340559542288994,0.4165314002964335,0.8209748488831049,0.8258633537229342
129,0.3333333333333333,0.5282590691534833,0.7369568601258272,0.3248203217111492,0.40190135666084725,0.7696003922004174,0.8458207355151434
131,0.33587786259541985,0.48454952011375124,0.8199273489380289,0.3453162780064978,0.41507930237762963,0.7668279308070306,0.866886860740253
133,0.3308270676691729,0.5740130270931457,0.7406500237752993,0.3420433378101523,0.4088676304605808,0.7668279308070306,0.866886860740253
133,0.3308270676691729,0.45634194716812115,0.7169377031200947,0.3420433378101523,0.4088676304605808,0.7668279308070306,0.866886860740253
