total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
3,0.0,0.49726621973604646,0.8592804253893592,0.0,0.0,0.0,0.8666666666666667
3,0.0,0.5376259226824469,0.7799093560538382,0.0,0.0,0.0,0.8666666666666667
5,0.0,0.4261060845557626,0.766327698098269,0.0,0.0,0.0,0.8400000000000001
8,0.0,0.48625675276984165,0.8157412300084401,0.0,0.0,0.0,0.8250000000000001
9,0.0,0.5634242200566435,0.8296464651973978,0.0,0.0,0.0,0.8222222222222223
13,0.0,0.6417592306998762,0.8263923727359548,0.0,0.0,0.0,0.8400000000000001
17,0.17647058823529413,0.27266783440883835,0.7998519683309079,0.3453466236230042,0.2177165159529354,0.9061960143330806,0.8903951232906102
22,0.13636363636363635,0.6056012530552585,0.7670134169164896,0.1944744943119596,0.14352616088356313,0.9061960143330806,0.8826128694460632
24,0.20833333333333334,0.42858160075055257,0.7090495716837715,0.21716632217899803,0.2580374119033351,0.7699858141291336,0.8542378694460633
25,0.2,0.5155482918205184,0.7643268835220489,0.21633560017544828,0.2524524312468934,0.7402420480782944,0.8426122926526919
25,0.2,0.6464441031308887,0.7297447680003651,0.21633560017544828,0.2524524312468934,0.7402420480782944,0.8426122926526919
29,0.20689655172413793,0.4741822549315942,0.801575641293332,0.2142027137673155,0.2545187177141827,0.6204517378390975,0.8360296322194916
29,0.20689655172413793,0.5825475898633916,0.7834583900867028,0.2142027137673155,0.2545187177141827,0.6204517378390975,0.8360296322194916
34,0.2647058823529412,0.772422373522758,0.9074673205882388,0.2476810932210435,0.29345890804609237,0.5895831951198752,0.8058840649276462
35,0.2857142857142857,0.5022539991545959,0.8342791167032246,0.27287451473536345,0.3147189011839309,0.6716665560959002,0.8092601639979253
36,0.3055555555555556,0.4634740220025424,0.7593334262194837,0.36467051892298585,0.36643964717453403,0.6716665560959002,0.8092601639979253
38,0.2894736842105263,0.6145483833556714,0.8537536138270808,0.3247095730190866,0.33455379640781,0.6716665560959002,0.7679331324668378
41,0.3170731707317073,0.6140040742399193,0.7405069578686444,0.3692965336969745,0.38835365306633945,0.7714856358893238,0.7783258270349783
41,0.3170731707317073,0.5182560624694587,0.7909827574558441,0.3692965336969745,0.38835365306633945,0.7714856358893238,0.7783258270349783
45,0.3111111111111111,0.471124228946462,0.7861587895992715,0.3661285011579352,0.3843022199982258,0.8393570448616549,0.7888284914399027
46,0.32608695652173914,0.5246149426034981,0.8030258025175798,0.3745551575514068,0.41412028293579634,0.9643570448616549,0.7993388607834484
49,0.32653061224489793,0.47035675273461736,0.7494192872261524,0.4503611555523328,0.4471466647550129,1.0,0.8190307987674681
52,0.3076923076923077,0.5854393275698005,0.7860174122207817,0.41777280859354177,0.4178149996460178,1.0,0.8804532357827739
56,0.32142857142857145,0.49228870922472917,0.7316883213068797,0.3989633289241454,0.4284915983350028,0.7850046816371788,0.8678604551863124
60,0.3,0.5068349659154909,0.8060078037514866,0.38267515437237337,0.39056159578675254,0.6775070224557682,0.8882302443912987
62,0.3064516129032258,0.5507443336230612,0.8561607829701989,0.4024414220825497,0.40773571517341906,0.6183380149705121,0.8582302443912985
65,0.3230769230769231,0.49441666622769004,0.9460793646151324,0.40022427388460285,0.4423603582658295,0.7135171743335581,0.8610498122357828
66,0.3181818181818182,0.5553120070605286,0.7528669088703335,0.3952559893922248,0.43278483277811464,0.7846895657780775,0.8708875078407363
68,0.3235294117647059,0.5134035730217319,0.7666682985486007,0.44844761522940607,0.45057170880586955,0.8380820300475783,0.8715057388343219
72,0.3194444444444444,0.5641890075517723,0.7853340839286,0.4668617803042281,0.44714205601260604,0.9612634349315886,0.8417772721923538
75,0.32,0.44208236725589073,0.8372641519786868,0.4594609316397156,0.4265403835435288,0.94837277496503,0.8611420724325403
76,0.32894736842105265,0.3804404498777913,0.7876198241856307,0.4594609316397156,0.44295510445176906,0.9576130805321947,0.8618758053990156
81,0.32098765432098764,0.6172726655155474,0.7539621134077216,0.4527813403991354,0.42740872510709554,0.941600425656782,0.8789777131470515
86,0.3023255813953488,0.40341336015362456,0.8161932276065473,0.425742653102693,0.3997571275423544,0.985333997233689,0.8536458668571332
92,0.30434782608695654,1.5638121340694326,0.7312879676853093,0.39526555302612004,0.3921964066775961,0.6728357011057499,0.8025797416320234
101,0.31683168316831684,1.6950123060225442,0.7906024212106767,0.4187530111754818,0.41379722204183766,0.8393080371538746,0.8059059719307251
112,0.3125,1.6678106134549058,0.7772914668036087,0.4281096803419932,0.4220400702546464,0.8333333333333334,0.8458207355151434
118,0.3220338983050847,1.7817368206655573,0.7883417899978336,0.39770598225039583,0.4276171427491147,0.6728473799816321,0.8368868607402529
122,0.319672131147541,1.567311915300563,0.8570888096209915,0.3890947836960351,0.42547461115840696,0.6728473799816321,0.8158207355151432
134,0.34328358208955223,1.485886493256726,0.9369257316250305,0.4189745479146907,0.46584478385545364,0.7690758846471345,0.8169294789480439
138,0.34782608695652173,1.560529978292055,0.7730075578849991,0.40004646487280504,0.4564903718802399,0.6690758846471345,0.7858207355151433
144,0.3541666666666667,1.6613459243079642,0.8794510515208892,0.4268478552682034,0.4756294387164018,0.6689878760558521,0.7858207355151432
148,0.35135135135135137,1.6507123446319512,0.8405096025189185,0.4386075017156489,0.47624326328916106,0.8362348450698152,0.8679956041731532
150,0.35333333333333333,0.5486126846833792,0.6746411372089953,0.4446129131264089,0.4821608432498044,0.8333333333333334,0.8879529859653627
152,0.35526315789473684,0.4991198937157798,0.807905914688748,0.440677627860881,0.48810220835725854,0.8333333333333334,0.8879529859653624
157,0.35668789808917195,0.549572963315798,0.8007743906130746,0.4324970892421013,0.49476113159457674,0.9,0.8269720971558346
162,0.35802469135802467,0.471368092834759,0.8413010443803876,0.4220911328901226,0.488297044853431,0.8357498266552387,0.8258633537229342
163,0.3558282208588957,0.47138944610493383,0.7646457919326762,0.42126578238427304,0.4845846171965695,0.8357498266552387,0.8258633537229342
167,0.3473053892215569,0.5592643987690823,0.8431887881604804,0.40730040773018866,0.471680503108296,0.6714996533104773,0.8447119920822427
168,0.34523809523809523,0.40106134887666695,0.8291640488821359,0.40353136954211116,0.46396926670659244,0.5,0.8436032486493422
170,0.34705882352941175,0.5057307122651901,0.8265578392163099,0.40363332935629476,0.4630922222025617,0.5,0.8346693738744518
170,0.34705882352941175,0.4208172929204502,0.8696254901495053,0.40363332935629476,0.4630922222025617,0.5,0.8346693738744518
171,0.34502923976608185,0.3508868871298825,0.7474793202353496,0.40125675048661813,0.45973158090832617,0.5,0.8136032486493423
172,0.3430232558139535,0.4064584923414536,0.7835354255289091,0.3948535728634598,0.45182672035520627,0.5,0.8436032486493422
175,0.33714285714285713,0.5323383114666169,0.7940420436181445,0.38909680122555157,0.44314739435510586,0.5,0.8225371234242326
178,0.34269662921348315,0.5981937606025707,0.8538761420781094,0.3905937357463859,0.4424865067216461,0.7817349856528722,0.8458207355151434
178,0.34269662921348315,0.6545073817247261,0.7834768548818102,0.3905937357463859,0.4424865067216461,0.7817349856528722,0.8458207355151434
180,0.34444444444444444,0.38457429777292873,0.7621926927770343,0.3906902376498617,0.4501885530794114,0.9484016523195389,0.8769294789480437
186,0.34408602150537637,1.6672937391534872,0.7909895925176097,0.3934896036315723,0.4474468443948571,0.8363012392396542,0.8469294789480436
195,0.3435897435897436,1.6328051093404667,0.7801932752354578,0.37839910841991786,0.45464972841221185,0.875,0.8258633537229342
203,0.3448275862068966,1.6566571250520743,0.7601734147141763,0.37687693408633327,0.45241071775222225,0.7694871563733952,0.8169294789480439
209,0.3444976076555024,1.6176152837422253,0.718830936446045,0.36679696478505786,0.44558557323784137,0.9491452606223253,0.8558633537229341
213,0.3474178403755869,1.6518671737611361,0.8459603894462385,0.39644039886413796,0.46013456617292875,0.875,0.8047972284978246
222,0.34684684684684686,1.680956416406368,0.7968860090800993,0.42198946369033297,0.47288733046790943,1.0,0.8347972284978246
239,0.35564853556485354,1.5884907243558861,0.7930987539658308,0.41569561755687323,0.46766553356409735,0.7,0.8490191111904721
248,0.35080645161290325,1.6656956804946619,0.79938728380651,0.42158775847028257,0.4610110397645762,0.7823752948878253,0.8247546102900337
254,0.3464566929133858,1.5421881660463743,0.811767485307736,0.4096005988112622,0.4496160118109816,0.5,0.8346693738744518
