decision,topsis_score,confidence,cost_savings,time_savings,contractor_name,contractor_specialization
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,0.8,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6618721215665455,1.0,134.51914021868822,138.1851355977186,Premium GPU Specialist_027,gpu_specialist
OUTSOURCE,0.662861840763981,1.0,126.09272935227253,128.17122367987497,Premium GPU Specialist_027,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6647140508181608,1.0,182.43747088329624,173.97542559612032,Premium GPU Specialist_027,gpu_specialist
OUTSOURCE,0.6636486453373113,1.0,117.00639859358381,76.68828229840392,Premium GPU Specialist_027,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6638174608700157,1.0,58.97590562045997,70.42931379063175,Premium GPU Specialist_027,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6622951275941044,1.0,221.8532766462349,132.74285028676928,Premium GPU Specialist_027,gpu_specialist
OUTSOURCE,0.6622029454587954,1.0,88.66403021325641,69.70243332106573,Premium GPU Specialist_027,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6688528683810736,1.0,285.42908174885576,140.72639405563115,Premium GPU Specialist_021,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6798225650358791,1.0,44.5313174444131,176.8145231120342,Premium GPU Specialist_021,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6803651895953562,1.0,15.043028992925628,230.11737315755056,Premium GPU Specialist_021,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6817594873404345,1.0,374.1606746501278,177.9790675129849,Premium GPU Specialist_021,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.671711599868053,1.0,89.59430393871918,103.89401834492038,Premium GPU Specialist_012,gpu_specialist
OUTSOURCE,0.6724998632887501,1.0,-14.968461811874576,104.4456853472538,Premium GPU Specialist_012,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6717432685736398,1.0,-14.302512103080247,83.56468821292486,Premium GPU Specialist_012,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6674961037382269,1.0,11.847098529573586,128.3172498704283,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6646302895476371,1.0,112.26484448456053,149.31669294723585,Premium GPU Specialist_007,gpu_specialist
OUTSOURCE,0.66301720924362,1.0,97.05410933944734,69.57032905966734,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6622249282471976,1.0,274.01773699343056,217.53171323669497,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6748121138174704,1.0,101.76526824783306,103.08362355550338,Premium GPU Specialist_021,gpu_specialist
OUTSOURCE,0.674003580967737,1.0,154.5019661016152,139.7652019645364,Premium GPU Specialist_021,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6607274371930731,1.0,164.60590454851942,118.67595005915537,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.749785462503724,1.0,127.84196912354494,98.37864478392243,Premium GPU Specialist_002,gpu_specialist
OUTSOURCE,0.7504446510995236,0.978344854826162,136.68217367522243,111.18673524562752,Premium GPU Specialist_002,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7733006887442074,0.958643369009313,127.06640143209201,228.85600216351412,Premium GPU Specialist_012,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6618330329134402,0.9406816658448264,109.93213267216322,163.63640067192995,Premium GPU Specialist_007,gpu_specialist
OUTSOURCE,0.6602971747268668,0.9432056340822437,352.25515462292003,162.4296294239627,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.661351087509912,0.9455555555555556,18.849598350615622,97.01864774924364,Premium GPU Specialist_007,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6891703437352852,0.9477477813321351,298.5533298839962,178.16314898638515,Premium GPU Specialist_018,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6901126369911433,0.9497967391447956,135.4807846232534,181.90991855884516,Premium GPU Specialist_018,gpu_specialist
OUTSOURCE,0.6864053684168712,0.9517152028526199,229.43069317070783,105.06446808500681,Premium GPU Specialist_018,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6802457939409952,0.9535145183955248,32.322735611212444,173.06158622810187,Premium GPU Specialist_026,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6803728909974895,0.9552047941509755,57.66308385967359,141.44509515526858,Premium GPU Specialist_026,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.8799032948731789,0.9567950620106143,11.089068839422566,145.59418727188822,Premium GPU Specialist_012,gpu_specialist
OUTSOURCE,0.8799032948731789,0.9443912190042967,-8.671888176468073,106.14691355686911,Premium GPU Specialist_012,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.879903294873182,0.9328452005258617,-2.771619232929339,102.83326641593149,Premium GPU Specialist_012,gpu_specialist
OUTSOURCE,0.6890244480036938,0.9220854535840073,68.51866145991417,69.99608180891026,Premium GPU Specialist_018,gpu_specialist
OUTSOURCE,0.6895095450054711,0.9246122867660178,216.02442710498624,135.37712123209803,Premium GPU Specialist_018,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6887858412710244,0.9270054340419047,99.3826864743929,106.87383219092607,Premium GPU Specialist_018,gpu_specialist
OUTSOURCE,0.688658425755097,0.9292745920242709,-0.8134253529782711,141.11451971569065,Premium GPU Specialist_018,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6898532696687202,0.9314285714285714,504.53598539891726,241.59264985540898,Premium GPU Specialist_018,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7364342646239939,0.9334753940259696,272.2056621571473,148.19416353352494,Premium GPU Specialist_002,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.7394257611744492,0.9223879596969645,23.530145741637977,68.00788027920798,Premium GPU Specialist_002,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6846425742813766,0.9113005253679595,309.53395072813646,201.81600622799422,Premium GPU Specialist_026,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6851542936731714,0.9113005253679595,175.7323704829663,134.88889868436772,Premium GPU Specialist_026,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.6846657616427992,0.9113005253679595,191.44190891358232,128.5941276762968,Premium GPU Specialist_026,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
LOCAL,0.0,1.0,0.0,0.0,,
OUTSOURCE,0.8235582272365826,0.9113005253679595,4.531338513547006,122.71431227149712,Premium GPU Specialist_012,gpu_specialist
OUTSOURCE,0.8235582272365812,0.9002130910389544,89.17734947199756,74.90590750970028,Premium GPU Specialist_012,gpu_specialist
LOCAL,0.0,1.0,0.0,0.0,,
