total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
1,0.0,0.518002463323391,0.8232096070161988,0.0,0.0,0.0,1.0
4,0.0,0.40753730422227047,0.7024260975414756,0.0,0.0,0.0,0.9
8,0.0,0.5187289450907674,0.8246029949379192,0.0,0.0,0.0,0.9
11,0.0,0.43083552081489346,0.8395530400796563,0.0,0.0,0.0,0.8800000000000001
12,0.0,0.4426124260232431,0.8247765284356067,0.0,0.0,0.0,0.8800000000000001
13,0.0,0.5476680408682563,0.8844105694628124,0.0,0.0,0.0,0.8800000000000001
15,0.0,0.5578603210566079,0.8226723505923854,0.0,0.0,0.0,0.8600000000000001
16,0.0,0.3843352210520079,0.7503009777878669,0.0,0.0,0.0,0.8600000000000001
16,0.0,0.32790250444028674,0.8314768595780079,0.0,0.0,0.0,0.8600000000000001
19,0.05263157894736842,0.4479272015221109,0.8950193810105072,0.010605585656803081,0.06256292637462395,1.0,0.9
22,0.045454545454545456,0.46019629651682714,0.8684925365480137,0.009766679266745997,0.05243580895899341,1.0,0.9400000000000001
23,0.043478260869565216,0.4487962902722525,0.8387910549906703,0.009371995597677915,0.05020299238862013,1.0,0.96
27,0.1111111111111111,0.6442498128602397,0.83586297518897,0.051059535817517064,0.15040676524898236,1.0,0.9703951232906102
27,0.1111111111111111,0.44631590523262654,0.7149801600821654,0.051059535817517064,0.15040676524898236,1.0,0.9703951232906102
28,0.10714285714285714,0.5977687393327903,0.7605404851184662,0.04882594196402658,0.144540443372436,1.0,0.9703951232906102
31,0.0967741935483871,0.5670812411029381,0.7862768195042503,0.044624403667506564,0.13574113617807934,1.0,0.9453056067228843
31,0.0967741935483871,0.46600198987237,0.7673650017928109,0.044624403667506564,0.13574113617807934,1.0,0.9453056067228843
33,0.09090909090909091,0.5105146111513109,0.7931409433204261,0.04365613573699602,0.13067594659883774,1.0,0.9228556624022406
34,0.08823529411764706,0.6062120675808103,0.8438470772333402,0.03968523559952225,0.12380799480749592,1.0,0.9133576373619252
38,0.10526315789473684,0.4315105385517318,0.7676875498241262,0.038127437147868294,0.13665806022034807,1.0,0.8914724014462196
44,0.09090909090909091,0.6908897299233752,0.802980805861881,0.009859483035004687,0.1142352273943411,1.0,0.9387223694963126
46,0.10869565217391304,0.5092324936400202,0.8446606857785791,0.01891796824476113,0.14063677193016305,1.0,0.9381645341958368
46,0.10869565217391304,0.37487379455644443,0.8124551168250737,0.01891796824476113,0.14063677193016305,1.0,0.9381645341958368
50,0.12,0.5244735537566145,0.8939816441904518,0.029383616505342398,0.1540765775537359,0.9506075438046885,0.8992601639979254
55,0.10909090909090909,0.6085678782205337,0.8488646397156431,0.028018489869270004,0.1342954469739834,0.901215087609377,0.8973982535617676
58,0.1206896551724138,0.5144822799241401,0.8250466020052984,0.029296264760213422,0.1410756643305802,0.9011510327149864,0.9004957197412654
61,0.13114754098360656,0.6635855857248296,0.7942979524110044,0.03276969215615219,0.14463582343181555,0.9011958250683476,0.9209234072404815
64,0.125,0.5448240742931709,0.7664569729418549,0.0319137183952192,0.13788934013754214,0.9011958250683476,0.8997573967519648
66,0.12121212121212122,0.3112526196084705,0.8451629511323606,0.03180404554839049,0.13556525091067104,0.9011958250683476,0.9197615629846941
69,0.11594202898550725,0.5428418070473772,0.762269115407352,0.031045242804655843,0.1261651254197978,0.9013046723160993,0.9385775629846942
71,0.11267605633802817,0.5282438372056619,0.760787039210196,0.030325834454675668,0.12206780593893966,0.0,0.9587532798382682
75,0.12,0.4814544851626054,0.7781743690099836,0.038182815224581286,0.1292051169045625,0.9007585409653562,0.9403939599862963
78,0.11538461538461539,0.5699411909690617,0.8091759816714388,0.0375204708703806,0.12383195772926407,0.9007585409653562,0.9403939599862963
78,0.11538461538461539,0.41535512286065057,0.8788176743377093,0.0375204708703806,0.12383195772926407,0.9007585409653562,0.9403939599862963
82,0.13414634146341464,0.42413385161971046,0.8874207397381386,0.05155110614146966,0.14929478092233187,0.9669195136551187,0.900533945455989
82,0.13414634146341464,0.6595119733380335,0.7630983728573302,0.05155110614146966,0.14929478092233187,0.9669195136551187,0.900533945455989
84,0.13095238095238096,0.5566687268978423,0.7377617952138298,0.05066790021623239,0.14504254377786677,1.0,0.919234674959967
89,0.14606741573033707,0.4723183132232059,0.8081097984678774,0.0716635173534227,0.1705675929779866,0.9505711621287813,0.8389756013288242
97,0.16494845360824742,0.5119323521252015,0.8113242281972669,0.03829111124371783,0.20005928371243975,0.7208252073449453,0.9043361229588607
99,0.18181818181818182,0.49436165839147395,0.7425531963837941,0.03999829718522501,0.21824031320608842,0.6607655340321823,0.8893083088977385
99,0.18181818181818182,0.5293229295932933,0.8163681029673749,0.03999829718522501,0.21824031320608842,0.6607655340321823,0.8893083088977385
101,0.18811881188118812,0.564550436158604,0.8714312626596994,0.03993960779210476,0.2210355082678296,0.6781363847632949,0.9125292689268921
103,0.18446601941747573,0.6615489350763534,0.7897583526456443,0.039749069747886424,0.21772305267798572,0.6826493957889482,0.9312514087222926
103,0.18446601941747573,0.38290440570662687,0.7561771142400877,0.039749069747886424,0.21772305267798572,0.6826493957889482,0.9312514087222926
103,0.18446601941747573,0.3299724972809991,0.8874848067927557,0.039749069747886424,0.21772305267798572,0.6826493957889482,0.9312514087222926
104,0.18269230769230768,0.41728905504375796,0.8219249273952666,0.039650671866806236,0.21616341848519247,0.6826493957889482,0.9312514087222926
111,0.1981981981981982,1.6254866120744744,0.7684314870845902,0.3682053413039395,0.2527257637781605,0.6636236552976246,0.950465339415441
