total_tasks,outsourcing_rate,market_demand,market_supply,cost_reduction,time_savings,avg_topsis_score,avg_confidence
2,0.0,0.4504806815143541,0.8446790657497152,0.0,0.0,0.0,1.0
5,0.0,0.5448477177329434,0.7079779966773017,0.0,0.0,0.0,0.96
5,0.0,0.2999463650351869,0.7379951123497399,0.0,0.0,0.0,0.96
8,0.0,0.3790045790113305,0.8754619560483112,0.0,0.0,0.0,0.925
9,0.0,0.45605312550950783,0.808097066844092,0.0,0.0,0.0,0.9111111111111112
11,0.0,0.5518093434656675,0.8438037202560387,0.0,0.0,0.0,0.9
14,0.0,0.677177734281041,0.7064895605079042,0.0,0.0,0.0,0.8600000000000001
15,0.0,0.4712889672969715,0.7618014029993767,0.0,0.0,0.0,0.8600000000000001
19,0.0,0.5562832458944736,0.8207026687572454,0.0,0.0,0.0,0.8800000000000001
19,0.0,0.38953823693357625,0.8070523904267574,0.0,0.0,0.0,0.8800000000000001
23,0.043478260869565216,0.5135419284843561,0.7835866073438118,0.07012634290936397,0.0627965818606727,0.7964238840911332,0.9400000000000001
24,0.08333333333333333,0.6006022633372863,0.8214127291913448,0.12305196290524144,0.10564766328289633,0.7997589458720948,0.9292552320841378
27,0.1111111111111111,0.6786042216081158,0.7607437310508172,0.18066301532286835,0.12782024605298728,0.7823270557883205,0.9253056067228844
32,0.09375,0.5500723109923651,0.713487749187272,0.15189385400048327,0.10383003846128079,0.775278641636914,0.9228556624022406
33,0.09090909090909091,0.4541914263599319,0.8381155246091261,0.14560465371537287,0.10186774304541694,0.775278641636914,0.9026128694460631
35,0.11428571428571428,0.45719992589717484,0.8501598345206829,0.14123330451709762,0.11765530774926451,0.7298593946744066,0.9138427461554531
35,0.11428571428571428,0.5499087614307717,0.7842039258636435,0.14123330451709762,0.11765530774926451,0.7298593946744066,0.9138427461554531
38,0.10526315789473684,0.5675885122492421,0.7719296227072945,0.12835868202681525,0.10895812159351552,0.7298593946744066,0.8960296322194916
41,0.12195121951219512,0.5110908012142302,0.7831302976808524,0.14992843610347506,0.11754908991593653,0.736149240736164,0.8770967969190158
44,0.11363636363636363,0.5865498744777482,0.7656464760789339,0.1442735343756225,0.1116109815087845,0.7424390867979213,0.9162510680163388
44,0.11363636363636363,0.44237793939599546,0.8186982777003279,0.1442735343756225,0.1116109815087845,0.7424390867979213,0.9162510680163388
47,0.10638297872340426,0.7659680552370054,0.7734681226522754,0.13475680296052775,0.10445502664265345,0.7424390867979213,0.9387866954313335
47,0.10638297872340426,0.5125113024811178,0.7499546513963534,0.13475680296052775,0.10445502664265345,0.7424390867979213,0.9387866954313335
50,0.12,0.5608230468386206,0.8135783753595204,0.17206224860405359,0.13004509644560713,0.7163936993590889,0.9197924497923793
53,0.1320754716981132,0.4969279551954592,0.7659663574583255,0.16809504678721635,0.14071385975265469,0.6964049985263951,0.9209562306775565
54,0.12962962962962962,0.450736217911211,0.7695241748119731,0.15873639225307967,0.1362266916827423,0.6964049985263951,0.9228655306243253
57,0.14035087719298245,0.6766882826182001,0.8343955445715625,0.1584748739728011,0.16594564963285705,0.691733667539259,0.9244165337130179
58,0.15517241379310345,0.5957520254337472,0.7882269112668661,0.16629429320297986,0.17654770071814116,0.6867666372862941,0.925669812050241
